财联社8月14日讯，双汇发展披露半年报，实现营业总收入237.32亿元，同比2017年上半年下降1.3%；实现归属于母公司股东的净利润23.85亿元，同比2017年上半年上升25.28%。
2018-08-14 16:39
财联社8月14日讯，海天味业披露半年报，上半年营业收入87.2亿，增长17.24%，净利润22.48亿，增长23.3%。
2018-08-14 16:34
【河南省郑州市惠济区发生一起猪O型口蹄疫疫情】财联社8月14日讯，农业农村部新闻办公室8月14日发布，河南省郑州市惠济区发生一起猪O型口蹄疫疫情。疫情发生后，当地按照有关预案和防治技术规范要求，切实做好疫情处置工作，已扑杀、无害化处理173头发病猪和同群猪。目前，该起疫情已得到有效控制。
2018-08-14 16:32
【深圳731房产调控补充细则出炉】财联社8月14日讯，深圳市规划和国土资源委员会今日发布关于贯彻落实市政府房地产调控政策的通知。其中，7月31日（不含7月31日）后，各类用地上建设的商务公寓一律只租不售且不得改变用途，但具备以下情形之一的除外，包括7月31日（含7月31日）前更新单元规划已经批准（含规划修改或者调整情形）的，批准的更新单元规划中确定的商务公寓等。
2018-08-14 16:29
【基因测序公司诺禾致源肿瘤试剂盒获批 着手A股IPO】财联社8月14日讯，第二个肿瘤用药基因检测试剂盒获批。8月13日，诺禾致源开发的肿瘤用药基因检测试剂盒获得国家食药总局上市批准。诺禾致源以科研服务起家，计划今年三季度提交A股招股书。（财新）
2018-08-14 16:28
【美豪酒店集团获亿元投资 同程旅游领投陕文投跟投】财联社8月14日讯，近日，美豪酒店集团宣布完成同程旅游集团领投、陕西文投跟投亿元人民币融资。据悉，本轮资金将主要用于推进美豪全新区域发展战略及门店拓展，实现产品应用场景与服务体验的多元覆盖。（投资界）
2018-08-14 16:22
财联社8月14日讯，国祯环保披露半年报，公司2018年半年度实现营业收入15.76亿元，同比增长76.52%；净利润1.39亿元，同比增长129.4%。
2018-08-14 16:16
【国家广电总局：持续巩固上半年对视听网站整治效果 对快手、今日头条系作出行政处罚】财联社8月14日讯，继上半年国家广播电视总局联合北京市新闻出版广电局对多家视听网站突出问题开展系列整治工作后，近日又分别对“快手”开办单位北京快手网络科技有限公司，“今日头条”“西瓜视频”开办单位北京字节跳动科技有限公司和“抖音”“火山小视频”开办单位北京微播视界科技有限公司存在的问题作出警告和罚款的行政处罚。
2018-08-14 16:14
【红杉资本中国联手京东募集60亿美元 成立新投资基金】财联社8月14日讯，消息人士称，红杉资本中国正在与一个国有风险资本基金以及电商巨头京东联手募集最高400亿元人民币(58.1亿美元)，成立一家新的投资公司。投资公司将侧重于对处于晚期的科技企业进行投资。（路透）
2018-08-14 16:11
财联社8月14日讯，香港恒生指数收盘下跌183.64点，跌幅0.66%，报27752.93点。
2018-08-14 16:10
财联社8月14日讯，创维数字披露半年报，上半年公司实现主营业务收入35.49亿，比去年同期增长3.29%，净利润1.62亿，同比增长198.53%。
2018-08-14 16:08
【英力特回应豪华分红方案：以充足的自由资金为保障】财联社8月14日讯，英力特回复深交所称，截至6月30日，公司资产负债率为12.97%，无银行借款及其他带息负债，定期存款余额为6.88亿元。截至目前，公司定期存款已到期2.9亿元。如股东大会批准了公司的利润分配预案，共需要支付现金分红款3.64亿元。公司利润分配预案的制定以充足的自由资金为保障，不会对未来生产经营短期流动资金、长期资金构成实质性影响。根据预案，英力特拟10派12元。
2018-08-14 15:59
【财政部：做好地方政府专项债券发行工作 项目准备成熟一批发行一批】财联社8月14日讯，财政部印发做好地方政府专项债券发行工作的通知，加快专项债券发行进度。各级财政部门应当会同专项债券对应项目主管部门，加快专项债券发行前期准备工作，项目准备成熟一批发行一批。今年地方政府债券发行进度不受季度均衡要求限制，各地至9月底累计完成新增专项债券发行比例原则上不得低于80%，剩余的发行额度应当主要放在10月份发行。
2018-08-14 15:58
【神马股份：上半年净利增加655.60% 多家险企业现身十大股东】财联社8月14日讯，神马股份披露半年报，半年度净利润37934万元，与上年同期相比增加655.60%。营业收入57.21亿元，同比增长2.61%。股东方面，泰康人寿、平安财险、众安在线财险等多家险企新晋前十股东名单。
2018-08-14 15:54
【金达威：中牧实业拟增持不超5%股份】财联社8月14日讯，金达威公告，近日接到公司持股 5%以上股东中牧实业的告知函，基于对公司价值的认可及未来持续发展的信心，计划自2018年8月13日起12个月内增持不超5%公司股份。
2018-08-14 15:50
【安琪酵母：子公司收到环境保护局行政处罚决定书】财联社8月14日讯，安琪酵母公告，全资子公司安琪伊犁、安琪赤峰收到当地环境保护局出具的相关行政处罚决定书，伊犁州环保局对安琪伊犁作出3次各罚款人民币20万元的行政处罚，安琪伊犁合计行政处罚金额为60万元；赤峰市环保局对安琪赤峰作出罚款人民币35万元的行政处罚。
2018-08-14 15:46
【依顿电子：半年报拟10派5.6元】财联社8月14日讯，依顿电子半年报拟每10股派发现金股利5.60元。报告期内公司实现营业总收入150852.52万元，同比下降3.65%；净利润25891.03万元，同比增加2.52%。
2018-08-14 15:46
财联社8月14日讯，华电重工股公告，公司被纳入国企改革“双百企业”名单。
2018-08-14 15:44
【云屏科技获（战略）投资2000万人民币】财联社8月14日讯，云屏科技获（战略）投资2000万人民币。本轮融资资本方为北极光创投。（亿邦动力网）
2018-08-14 15:40
财联社8月14日讯，沈阳机床公告，控股股东纳入国企改革“双百行动”企业。
2018-08-14 15:38
【天房发展：天房集团向其控股股东津诚资本协议转让13.21%公司股份】财联社8月14日讯，天房发展公告，控股股东天房集团向其控股股东津诚资本协议转让部分公司股份。津诚资本拟通过非公开协议转让方式受让天房集团持有的天房发展146067416股的股份，占天房发展总股本的13.21%。本次权益变动后，公司实际控制人仍为天津市人民政府国有资产监督管理委员会。
2018-08-14 15:34
【华远地产拟发行50亿元规模公司债】财联社8月14日讯，据上交所披露信息显示，华远地产拟发行50亿元规模，非公开发行公司债，承销方为光大证券和太平洋证券，目前该申请已获上交所受理。
2018-08-14 15:23
【香港城市大学研发出治疗癌症新技术 成本降99%】财联社8月14日讯，据香港《大公报》报道，近日，香港城市大学生物医学系研究团队研发出有助治疗各种癌症的新技术，用人体内的红血球制造出大量的胞外囊泡，作为运输治疗癌症药物的载体，成效达八成，成本及治疗费用仅是旧技术的1%。研究团队已在老鼠身上证明该技术不产生任何副作用。专家指出，指出，该技术预计5年后可用于临床使用，注射1次的费用是3000元港币，是旧方法的1%。
2018-08-14 15:14
【重庆：引导银行业支持实体经济发展】财联社8月14日讯，重庆市政府日前出台《银行业支持实体经济发展的意见》，提出从加大银行信贷供给、提升企业融资能力及落实配套保障等方面，引导银行业支持实体经济发展。在银行信贷供给方面，重庆将对100户重点工业企业和100户成长型工业企业等予以重点支持；通过债权人委员会稳定信贷支持；合理配置贷款期限，提高资金匹配性、稳定性；创新物流金融模式，支持贸易全流程融资；运用金融科技手段提升信贷服务效能。（新华社）
2018-08-14 15:10
财联社8月14日讯，土耳其里拉兑美元上涨超过5%。
2018-08-14 15:05
【九月起山东省建设项目环境影响评价文件质量考核办法施行 环评机构对环评文件“终身负责”】财联社8月14日讯，山东省环保厅近日印发《山东省建设项目环境影响评价文件质量考核办法》,明确环评机构以及编制主持人和主要编制人员对其环评文件的质量和结论终身负责。目前在山东省注册的环评机构有69家，开展工作的环评机构有190多家。
2018-08-14 15:02
【收评：沪指缩量震荡跌0.2% 粤港澳大湾区概念股午后崛起】财联社8月14日讯，沪深两市双双调整，沪指全线缩量盘整，两市热点匮乏，前期妖股盘中频频异动，通产丽星、猛狮科技均封涨停，午后粤港澳大湾区概念股崛起，但热点持续性并不强，个股普遍冲高回落，市场赚钱效应较差。截至收盘，沪指跌0.18%，报2780点；深成指跌0.68%，报8784点；创业板指跌0.84%，报1518点。从盘面上看，粤港澳大湾区、油改、ST板块、煤炭开采、煤化工等板块涨幅居前；钢铁、集成电路、芯片、国产软件、半导体等板块跌幅居前。沪股通净流出2.4亿，深股通净流出9.6亿。
2018-08-14 15:02
【国内期市收盘 化工品领涨甲醇涨逾3%】财联社8月14日讯，国内期市收盘涨跌互现，化工品领涨，甲醇涨3.48%，PTA涨逾1.7%再创新高，聚丙烯、塑料涨逾1%；黑色午后涨幅收窄但整体依然偏强，硅铁、螺纹钢涨逾1%，铁矿石跌1%；农产品继续分化，苹果、豆粕涨逾1%，白糖、郑棉跌逾1%；有色金属低迷，沪锌跌2%，沪镍、沪银跌逾1%。
2018-08-14 15:01
【神州数码软件高层大换血 郭为卸任董事长 郭京申接棒】8月14日，记者自北京市企业信用信息网获悉，神州数码软件有限公司(简称神州数码软件)在近日发生人事变动，郭为卸任公司董事长、法定代表人，辛昕卸任总经理，郭京申、孙洋分别接任上述职位。（新京报）
2018-08-14 14:53
【苏州城市轨道交通第三期建设规划获批 总投资近千亿】财联社8月14日讯，今日，国家发改委正式对《苏州市城市轨道交通第三期建设规划（2018～2023年）》作出批复，同意建设6号线、7号线、8号线及S1线等4个项目，规划期为2018～2023年。线路总长137公里，总投资约为950亿元。
2018-08-14 14:44
【广东副省长要求充分挖掘铁路项目开发潜力 土地综合开发支持政策即将出台】财联社8月14日讯，广东省副省长许瑞生近日就进一步加大铁路土地综合开发工作力度和深度进行调研，他强调广东省土地综合开发支持政策出台在即，沿线各市、省有关部门和单位要进一步强化省市合作，确保政策落实到位；要充分挖掘铁路项目开发潜力，有效提升开发收益。
2018-08-14 14:34
【美中科研人员研制出薄柔电路板 可作“智能绷带”】财联社8月14日讯，电路板通常很坚硬，但美国和中国科研人员合作开发出一种轻薄、柔软的电路板，并概念验证性地制成“智能绷带”，能贴在皮肤上监测多种生理信号。研究人员说，用这种柔性电路板制成的“智能绷带”用途广泛，可贴在身体不同位置，记录心电图、脑电图、眼动和肌肉行为等。此外，它能与10米以内的智能手机或笔记本电脑实现无线通信，还可用于远程控制机械臂。
2018-08-14 14:29
【土耳其里拉兑美元涨幅扩大至逾4%】财联社8月14日讯，新兴市场货币反弹，土耳其里拉兑美元涨幅扩大至4.3%，南非兰特兑美元涨逾1.8%。
2018-08-14 14:22
财联社8月14日讯，美元兑日元USD/JPY涨破110.00，日内涨0.23%，现报110.97。
2018-08-14 14:19
财联社8月14日讯，中国建筑第八工程局中标深圳市罗湖“二线插花地”棚户区改造施工总承包工程，中标金额16.4亿元。
2018-08-14 14:16
【深圳住建局：建议市国资委组建市属建筑业企业的“航空母舰”】财联社8月14日讯，深圳住建局公布巡察整改情况。针对“建筑市场未形成本土重量级优质施工集团”的问题，深圳住建局建议国资委组建市属建筑业企业的“航空母舰”，通过联合、重组、兼并，打通上下游，形成开发、设计、施工、运营的产业链，加快培育一批资产规模大、融资能力好、市场竞争力强、资质等级高的大型骨干企业。
2018-08-14 14:08
【莱荣高铁已立项报批：时速350km/h 总投资267亿元】财联社8月14日讯，13日下午，威海市政府举行新闻发布会，通报了莱荣高铁项目可研报告及工作最新进展：目前，省里正在统筹研究制定项目筹融资方案以及法人组建方案。下一步，项目将全面进入立项报批以及初步设计、开工、建设等阶段。发布会透露，根据专家组审定的技术方案，莱荣高铁设6站，线路全长192km，速度目标值350km/h，总投资267亿元，工期3.5年。（青岛日报）
2018-08-14 14:06
【央行连续18日暂停逆回购 资金利率与逆回购结束“倒挂”】财联社8月14日讯，今日，据资金市场交易员反馈，当日上午7天回购定盘利率（7D REPO fixing rate）成交中位数升至2.59%，超过公开市场7天逆回购利率的2.55%，资金市场利率终于结束了与逆回购利率的“倒挂”。（21世纪经济报道）
2018-08-14 14:01
财联社8月14日讯，日经225指数收盘涨2.3%至22356.08点。
2018-08-14 14:00
【1-7月份全国水泥产量11.9亿吨 同比下降0.3%】财联社8月14日讯，2018年1-7月份，全国累计水泥产量11.9亿吨，同比下降0.3%，降幅较1-6月份收窄0.3个百分点，去年同期为增长0.2%。7月份，全国单月水泥产量1.96亿吨，环比下降1.96%，同比增长1.6%。
2018-08-14 13:49
【鸡苗价格继续大涨 一月不到涨63%】财联社8月14日讯，主产区鸡苗价格自7月19日起持续上涨至今。数据显示，8月14日主产区鸡苗均价4.42元/羽，较上周五涨0.27元/羽。其中最高价为山东地区4.58元/羽，最低价为辽宁地区4.3元/羽。这一价格较7月19日的2.7元/羽上涨1.72元/羽，上涨幅度高达63.7%。业内人士对记者分析称，短期鸡苗价格仍有上涨空间，预计禽类企业效益较好。（上证）
2018-08-14 13:47
【快讯：稀土板块逆势拉升】财联社8月14日讯，稀土板块逆势拉升。截至发稿，英洛华、盛和资源、中科三环、银河磁体、广晟有色、北方稀土、五矿稀土等个股均有拉升。
2018-08-14 13:47
财联社8月14日讯，国债期货短线拉升，10年期国债期货主力合约一度涨0.30%，5年期国债期货主力合约一度涨0.18%。
2018-08-14 13:45
【恒指创近一年新低 腾讯控股跌5%】财联社8月14日讯，恒指午后跌幅扩大至近1.5%，创近一年新低。腾讯控股跌5%，创3月23日以来最大跌幅。腾讯旗下阅文集团跌近17%。
2018-08-14 13:32
【商务部：1至7月中国进出口总额16.72万亿 创历史新高】财联社8月14日讯，商务部外贸司介绍了1-7月我国外贸运行情况。据海关统计，1-7月我国进出口总额16.72万亿元，同比增长8.6%；其中出口8.89万亿元，增长5%；进口7.83万亿元，增长12.9%；顺差1.07万亿元，收窄30.6%。商务部外贸司负责人指出，1-7月外贸主要呈现以下亮点：一是进出口规模创历史新高；二是结构进一步优化；三是动力转换加快；四是质量效益进一步提高。
2018-08-14 13:27
【粤港澳大湾区建设领导小组首次会议将于8月15日举行 韩正任组长】财联社8月14日讯，粤港澳大湾区建设领导小组将于8月15日在北京举行首次会议，据了解，“粤港澳大湾区建设领导小组”由韩正担任组长，国家发改委担任统筹执行角色。香港特首林郑月娥及澳门特首崔世安均担任小组成员，这是首次有港澳特首被纳入中央决策组织。小组其他成员还包括国家发改委主任何立峰、国务院港澳办主任张晓明、香港中联办主任王志民、澳门中联办主任郑晓松，以及国家相关部委的主要负责人。（21世纪经济报道）
2018-08-14 13:21
【快讯：粤港澳概念异动拉升】财联社8月14日讯，粤港澳概念异动拉升。截至发稿，深天地A、珠海中富、世荣兆业、深物业A、恒基达鑫、嘉诚国际、深赤湾A等个股均有拉升表现。消息面上，粤港澳大湾区建设领导小组首次会议将于8月15日举行，韩正任组长。
2018-08-14 13:21
【朱一栋、李卫卫遭证监会市场禁入处罚】财联社8月14日讯，证监会对阜兴集团、李卫卫操纵大连电瓷集团股份有限公司股票行为进行了立案调查、审理。阜兴集团、李卫卫采取多种违法手段操纵证券市场价格，涉案金额特别巨大，严重扰乱证券市场秩序并造成严重社会影响。朱一栋是阜兴集团实际控制人、董事长，全面负责阜兴集团工作，是涉案操纵行为的组织、决策者，在本案调查过程中具有配合调查情节。李卫卫是本案操纵行为的主要实施者，且拒不配合证监会调查，违法情节特别严重。证监会决定：一，对朱一栋采取3年证券市场禁入措施；二，对李卫卫采取终身证券市场禁入措施。
2018-08-14 13:18
【快讯】财联社8月14日讯，前期妖股频频异动，通产丽星直线封涨停，超频三涨逾6%，西安饮食、欣龙控股、成都路桥、斯太尔等个股均逆市拉升。
2018-08-14 13:15
【恒瑞重磅乳腺癌新药获批上市】财联社8月14日讯，恒瑞医药1类新药马来酸吡咯替尼片在国内的上市申请审批状态变更为审批完毕-待制证。艾瑞昔布和阿帕替尼之后，这是恒瑞医药第三个化药创新药。恒瑞的马来酸吡咯替尼，于2011年5月申报临床，2012年5月获批临床，基于目前II期临床试验获得的疗效和安全性数据，2017年8月提交有条件上市申请，申报的适应症为HER2表达阳性的晚期或转移性乳腺癌。
2018-08-14 13:11
【独家电报|正大天晴重磅抗肿瘤1类新药安罗替尼入围医保谈判 为唯一一款国产创新药】财联社8月14日讯，记者获悉，国家医保局正在推进的新一轮医保谈判中，正大天晴自主研发的1.1类新药盐酸安罗替尼胶囊(福可维)入围谈判，这也是本轮医保谈判中唯一一个国产创新药（16个进口品种，2个国产品种）。正大天晴安罗替尼于今年5月获批上市，是一款新型多靶点的受体酪氨酸激酶抑制剂，其面世将有效填补晚期或转移性非小细胞肺癌（NSCLC ）的三线治疗。但该药品是否最后被医保采用，仍存在不确定性，预计在9月底谈判结束时可以最终确定。（财联社记者 徐红）
2018-08-14 13:05
财联社8月14日讯，印度卢比首次跌破1美元兑70卢比。
2018-08-14 13:03
财联社8月14日讯，中国光大国际午后开盘一度跌14.6%，此前公司称计划按每27股配10股的供股方式募集99.6亿港元。
2018-08-14 13:01
【深圳证监局：辖区证券公司应把信息技术作为核心竞争力】财联社8月14日讯，深圳证监局近日组织召开2018年辖区证券公司信息技术联席会。会上，深圳证监局通报了目前证券公司信息技术存在的突出问题，要求辖区证券公司把信息技术作为核心竞争力，特别是将信息技术更多地运用到新业务发展、风险监测、风险评估和内控管理上。同时，要求各公司要通过持续加强信息系统备份能力建设、强化第三方供应商管理等措施提升事故处置能力、解决可能存在的潜在信息技术风险。
2018-08-14 12:52
【内蒙古通辽疑似牛炭疽病例增至16人 已对疫区实施封锁】财联社8月14日讯，内蒙古自治区通辽市科尔沁区政府办14日发布最新消息称，该区大林镇胜利村疑似牛炭疽疫情发生以来，截至目前疑似病例人员已增至16人，目前患者病情稳定；66名密切接触者均采取居家隔离观察措施，由当地大林镇中心卫生院负责监测管理。疫情发生后，科尔沁区委、区政府第一时间启动应急处置预案，8月12日发布“疫区封锁令”。（中新网）
2018-08-14 12:45
【华尔街专家警告2019年美股或面临剧烈调整】财联社8月14日讯，美国牛顿顾问公司创始人兼总经理马克·牛顿日前接受记者采访时表示，美国股市多年的大牛市已接近尾声，最早在2019年春季，美股可能会面临一轮40％至50％幅度的大调整。牛顿说，虽然从数据上看，当前美国经济、上市公司盈利增长等依然表现稳健，但从历史上看，每轮美股牛市的后期基本都具备这样的特征。本轮美股牛市已持续近十年，在一些先行指标上，美股涨势已显示出疲态。牛顿说，从技术上看，美股已经出现了股价与交易量背离的警告信号，这一信号很有可能预示着未来的趋势逆转，2000年、2007年美股大调整前这样的信号都出现过。（新华社）
2018-08-14 12:31
【山西孝义市发布煤电淘汰落后产能实施方案】财联社8月14日讯，日前，山西省孝义市发布了煤电淘汰落后产能实施方案，将5台机组容量2.4万千瓦纯凝煤电机组列入2018年煤电淘汰计划，于8月底前完成拆除。将6台机组容量7.2万千瓦纳入“十三五”期间煤电淘汰计划，必须于2018年9月底前完成环保超低排放改造，10月底前完成验收，达到环保、节能要求后方可暂时运行。5户14台28.75万千瓦氧化铝、选矿企业机组需办理发电业务许可证，必须于2018年9月底前完成环保超低排放改造，10月底前完成验收，达到环保、节能要求后方可暂时运行。
2018-08-14 12:25
【中国光大国际计划供股筹资99.6亿港元】财联社8月14日讯，中国光大国际公告，公司计划通过供股方式筹集约99.62亿港元，供股认购价6港元/股，拟发行16.6亿供股股份，基准为每27股现有股份获配发10股供股股份。所募资金将用于落实垃圾发电项目，发展其他环保业务，一般营运资金及偿还银行贷款。
2018-08-14 12:10
【安踏体育上半年净利润19.4亿元人民币】财联社8月14日讯，安踏体育上半年营收106亿元人民币，市场预估95.7亿元人民币；上半年净利润19.4亿元人民币，市场预估17.6亿元人民币。
2018-08-14 12:04
【住宅土地流标城市明显增加 今年至今三四线城市流标472宗】财联社8月14日讯，据中原地产研究中心数据监测，截止8月13日，一线城市合计住宅土地流标达到了11宗，总起价达到了224亿。其中北京出现了6宗，广州出现了5宗。而在2017年同期只有广州有一宗住宅地块流标。二线城市也一样，住宅土地年内流标合计高达132宗，而2017年同期只有45宗，同比上涨了193%。三四线城市住宅土地流标则高达472宗，均出现了非常明显的上升现象。（澎湃）
2018-08-14 12:01
【巴西对中国奥氏体不锈钢圆形焊管发起反倾销日落复审调查】财联社8月14日讯，商务部消息，7月27日，巴西工贸服务部在联邦官方日报发布公告，决定对原产自中国大陆和台湾地区的进口奥氏体不锈钢圆形焊管发起反倾销日落复审调查。倾销调查期为2017年1月至2017年12月，损害分析期为2013年1月至2017年12月。
2018-08-14 12:00
【午间公告：通化金马上半年净利预增8%-16%】财联社8月14日讯，通化金马预计上半年净利为1.35亿元-1.45亿元，同比增长8.27%-16.3%；印纪传媒控股股东肖文革所持公司股份被法院轮候冻结，占公司总股本的44.04%；北讯集团5%以上股东任志莲所持部分股份被司法冻结。
2018-08-14 11:46
【统计局回应如何理解中国经济形势稳中有“变”】财联社8月14日讯，统计局发言人称，稳中有变是中央政治局会议提到的。从外部来看，应该是目前外部环境发生了明显变化，体现了这个“变”。目前单边主义、贸易保护主义比较盛行，国际贸易出现了比较大的不确定性，这是目前经济运行中一个很大的不确定因素。从国内来看，目前结构调整、转型升级虽然取得了很大成效，但是不平衡、不充分的发展仍然是主要矛盾，可以说转型升级仍然处于爬坡过坎的攻坚期。刚才说的投资增速放缓，都是这些问题的体现。
2018-08-14 11:44
【统计局：猪肉价格还会出现继续小幅上涨】财联社8月14日讯，统计局发言人称，猪肉价格自从2017年2月份持续18个月同比下降之后，6、7月份连续两个月环比出现了小幅回升，但是同比涨幅来看，1-7月份猪肉的价格同比仍然是下降的，下降了12.1%，仍然处在低位。从市场供需情况看，目前生猪存栏还是处于低位，下阶段因为市场供求的缘故，可能猪肉价格还会出现继续小幅上涨，但是价格总体仍在低位，它的变动对总体CPI的变化不会产生大的影响。
2018-08-14 11:41
【国务院任命朱鹤新为央行副行长】财联社8月14日讯，国务院任免国家工作人员，任命朱鹤新为中国人民银行副行长；任命沈莹（女）为国务院国有资产监督管理委员会副主任；任命刘烈宏为国家互联网信息办公室副主任。
2018-08-14 11:30
【午评：两市早盘低位震荡 题材股大面积调整】财联社8月14日讯，今日早盘两市在低位集体震荡，盘中尝试反弹走高，但未能成功。收盘前市场出现一波跳水行情，两市跌幅不断扩大。昨日强势的题材股今天出现大面积调整，市场缺乏热点板块。沪指下跌0.5%，报收2771点；深成指下跌0.87%，报收8767点；创业板下跌1.06%，报收1515点。从盘面上看，油服、ST板块、煤炭等板块涨幅居前；国产软件、芯片、钢铁等板块跌幅居前。沪股通净流出2.54亿，深股通净流出7.1亿。
2018-08-14 11:24
